User_ID,Username,Email,Signup_Date,Country,Age,Gender,Device_Type,Game_Title,Total_Play_Sessions,Avg_Session_Duration_Min,Total_Hours_Played,In_Game_Purchases_Count,Total_Revenue_USD,Last_Login,Subscription_Tier,Referral_Source,Preferred_Game_Mode,Rank_Tier,Achievement_Score
Acf43409-0799-4a86-bae2-7eb6e49cac7e,Sbaldwin,Shelleyshort@mason.info,26-08-2024,Heard island and mcdonald islands,26,Female,Mobile,Questraid,16,17.94,0.56,5,43.91,18-05-2025,Silver,Ads,Solo,Gold,6166
33bb3cd1-bde7-45c2-b919-d20ab71d91e8,Costadavid,Brookefernandez@wright-dawson.com,07-11-2023,Cook islands,26,Other,Mobile,Speedrun,24,32.63,103.35,7,39.64,21-05-2025,Free,Social media,Co-op,Silver,2738
618ef3e7-d0e4-451b-947f-cfcbdcda08bc,Francojason,Khenderson@gmail.com,16-09-2023,Iran,20,Male,Mobile,Speedrun,20,25.17,66.18,7,3.07,25-04-2025,Gold,Social media,Multiplayer,Bronze,4128
A8fe253f-bd1c-47cb-be6c-1d4935fbaf4a,Rlee,Rushjason@yahoo.com,26-07-2023,Grenada,22,Other,Console,Mysticwar,19,0.56,118.23,5,35.15,20-05-2025,Gold,Ads,Multiplayer,Bronze,1918
Dd7226d9-4f53-471f-bccf-a91ae8cea3b3,Melissa83,Brendacox@chang.org,25-11-2023,Macedonia,41,Female,Console,Mysticwar,24,38.83,157.56,3,18.4,28-04-2025,Silver,Social media,Solo,Gold,1434
B0e13e2a-32a2-4cba-8991-a6e9d4622201,Matthew30,Tammyjones@gmail.com,16-01-2025,Lao people's democratic republic,31,Other,Console,Questraid,21,46.23,72.38,2,0.16,23-04-2025,Silver,Social media,Solo,Bronze,9555
202af93f-01fd-4a44-98a4-f425028142a8,Fletcherchristopher,Douglas28@conley-wilson.com,18-09-2023,Montserrat,48,Male,Pc,Questraid,24,33.65,78.74,1,23.21,09-05-2025,Silver,Friend,Solo,Bronze,7107
65b20118-2c22-4652-8802-2249c74b0ffd,Julian28,Elizabethyork@gmail.com,18-06-2024,Western sahara,30,Other,Pc,Questraid,22,40.72,108.32,3,29.81,08-05-2025,Platinum,Ads,Co-op,Platinum,3890
3be66d95-42fa-4a19-ba4e-412c0df8b6ce,Ralphrandall,Ihill@yahoo.com,19-08-2023,Iceland,43,Female,Mobile,Speedrun,15,16.92,83.75,6,27.52,22-04-2025,Silver,Friend,Co-op,Bronze,4002
Cedc334d-c1e6-4c7f-a2a1-904f41b1eece,Gonzalezkellie,Cummingsamy@hotmail.com,25-04-2025,Cape verde,26,Male,Console,Questraid,24,32.45,134.37,5,11.59,07-05-2025,Silver,Ads,Multiplayer,Diamond,2487
033fd2e7-2997-4b27-b548-012f6da91e0c,Pruittjack,Rebeccagraham@gmail.com,03-12-2023,Reunion,36,Female,Console,Mysticwar,22,30.82,154.56,3,33.75,23-04-2025,Free,Friend,Co-op,Silver,6531
98de448a-e124-4e9f-bba7-aff05d96a18d,Smanning,Larry87@yahoo.com,06-07-2024,United states minor outlying islands,41,Male,Console,Speedrun,29,31.87,192.23,6,72.22,25-04-2025,Gold,Friend,Multiplayer,Silver,3413
8cb8bdd1-31c1-44a5-a935-55fd7d0aad89,Anthony50,Jeffrey30@leach-mack.com,20-12-2023,Benin,46,Other,Mobile,Battlezone,29,18.38,67.59,5,79.22,02-05-2025,Silver,Friend,Multiplayer,Diamond,5131
4fe69fbc-5223-43b2-9d19-ee0b37bd56fb,Reginald15,Veronica74@hotmail.com,05-01-2025,Congo,17,Other,Pc,Questraid,14,44.76,60.72,5,34.77,25-04-2025,Gold,Ads,Multiplayer,Platinum,6052
C89841bf-5061-4d6c-b92d-b432f5b52276,Solomondale,Jmoore@gmail.com,03-09-2023,Paraguay,43,Other,Console,Battlezone,24,46.12,144.36,3,0.83,18-05-2025,Silver,Ads,Multiplayer,Bronze,634
27231a77-eaef-45ce-9306-9538e8520460,Adrianhanson,Jacquelineshea@perry.com,21-05-2024,Canada,19,Other,Pc,Mysticwar,28,30.04,90.53,5,173.75,05-05-2025,Free,Social media,Multiplayer,Diamond,7665
4049e34d-d186-413c-a2da-a12a27f0b04a,Hallgabrielle,Kathrynjenkins@rhodes-ayers.com,04-12-2024,Korea,34,Female,Console,Battlezone,19,34.88,94.34,3,6.08,20-05-2025,Gold,Social media,Multiplayer,Gold,6823
10c4aec2-6f81-444b-941c-3dec479a770f,Joseph53,Mjimenez@yahoo.com,14-04-2025,Cote d'ivoire,29,Female,Mobile,Speedrun,21,28.48,92.06,6,6.64,07-05-2025,Gold,Organic,Solo,Platinum,7269
19d1b04f-e2ef-4af7-8d14-43760c6e61d5,Colejoseph,Troyjones@morales.com,12-01-2024,New zealand,13,Male,Console,Speedrun,20,14.64,164.45,5,87.17,17-05-2025,Free,Ads,Multiplayer,Gold,3052
B084662f-0a86-4511-bc87-015d3b84da48,Jacksonkatherine,Ilang@gordon.com,23-11-2023,Paraguay,44,Other,Mobile,Speedrun,19,17.14,116.36,4,46.68,06-05-2025,Silver,Friend,Solo,Gold,2435
A342e6ad-4da1-4a05-866c-6901adb54268,Averyscott,Nfaulkner@ward-gutierrez.com,24-08-2024,Brunei darussalam,15,Other,Console,Speedrun,18,54.33,31.97,2,27.05,21-05-2025,Platinum,Ads,Co-op,Diamond,1068
87f39747-6080-4d14-8f09-c53795696a5b,Bbrown,Leejose@franklin-hill.org,11-12-2023,Saint helena,40,Female,Mobile,Battlezone,13,19.64,49.7,3,89.57,15-05-2025,Silver,Organic,Co-op,Diamond,3282
4d0e148f-f784-4ac0-b3a2-e138fd4e6b3f,Nicholas03,Jacksonlori@hotmail.com,14-12-2024,Mongolia,27,Male,Mobile,Mysticwar,21,18.38,158.07,8,34.96,16-05-2025,Free,Organic,Co-op,Platinum,4081
06d61dd2-918c-46f6-9fa0-f0641482bd23,Anewton,Jmccoy@johnson-nash.com,23-06-2024,Greenland,34,Female,Pc,Mysticwar,22,26.94,244.4,3,34.45,13-05-2025,Gold,Ads,Co-op,Gold,8530
21d0935b-9f4b-43c8-94ce-4945998e122c,Rebeccasloan,Wilcoxtyler@davis.com,12-02-2024,Myanmar,31,Female,Pc,Speedrun,26,48.44,157.01,1,86.33,12-05-2025,Gold,Organic,Co-op,Gold,5349
Eceb6093-c3bd-42cb-a685-2d437476d9be,Hclark,Johnrobbins@hotmail.com,05-09-2024,Malta,40,Female,Pc,Questraid,15,17.97,50.48,5,30.38,08-05-2025,Free,Organic,Co-op,Silver,9905
6dc16509-ebe6-4083-83a0-049178fc9330,Wyattjoe,Austin64@mills.org,26-07-2024,Equatorial guinea,30,Male,Mobile,Questraid,17,55.73,109.68,8,8.12,04-05-2025,Gold,Social media,Co-op,Diamond,7301
B51b5d8f-ac02-4683-a09d-96c4732c6756,Christophermiller,Andrea86@wright.com,25-06-2023,Benin,23,Other,Pc,Battlezone,11,44.07,148.33,5,32.04,28-04-2025,Free,Organic,Multiplayer,Bronze,5468
1357ea60-2c04-42c9-8f60-739c207e4f76,Duffyalison,Amandamatthews@graves.com,10-10-2023,Bulgaria,25,Other,Mobile,Speedrun,18,17.5,52.54,4,13.19,29-04-2025,Platinum,Social media,Multiplayer,Gold,8715
33023f99-29bb-49f5-a700-16a592580847,Ericbradley,Reginald23@davis.biz,23-07-2023,Northern mariana islands,40,Female,Console,Battlezone,17,41.97,26.41,4,1.57,03-05-2025,Gold,Friend,Solo,Bronze,1968
960bbe8e-8591-4ef8-92c3-17a6dd302c95,Cfry,Barbara12@green.com,18-05-2025,Saint pierre and miquelon,14,Male,Mobile,Battlezone,23,19.23,149.55,1,53.13,10-05-2025,Silver,Friend,Co-op,Bronze,4756
C95a9f6e-d778-4d47-a534-5f9ba3942008,Richardnicole,Douglaswilliams@hotmail.com,25-01-2024,Mongolia,47,Other,Pc,Mysticwar,20,21.95,98.28,1,13.46,23-04-2025,Silver,Organic,Solo,Bronze,4498
2a5d5bfc-d573-4eb4-9b89-250b79526f4c,Jacobscheryl,Tsellers@potts.org,18-06-2024,Saint martin,42,Female,Pc,Battlezone,21,33.21,124.14,5,28.39,08-05-2025,Gold,Friend,Solo,Bronze,159
9d934a97-6404-403b-b8be-d252c2ec5f78,Joshua61,Dustin44@hotmail.com,14-09-2023,Peru,40,Other,Mobile,Speedrun,19,40.63,140.13,5,43.49,27-04-2025,Platinum,Ads,Solo,Gold,8463
9ddf50ed-9402-4739-9d53-f26edc72f770,Travisellis,Slee@gmail.com,28-08-2023,Jersey,45,Female,Pc,Questraid,22,29.42,95.66,6,23.83,01-05-2025,Gold,Ads,Co-op,Platinum,9493
9f4e0c77-2df3-4891-b180-1ae2a032ab78,Jamesmitchell,Grahambrian@hoffman.com,09-02-2024,Turks and caicos islands,43,Male,Pc,Questraid,21,28.43,57.17,5,28,28-04-2025,Silver,Organic,Co-op,Bronze,8966
8dac989f-95fc-4135-9a4e-3e89cf64c422,Kwade,Wtaylor@wall.com,21-05-2025,Jersey,43,Other,Mobile,Mysticwar,24,23.65,126.05,5,3.41,10-05-2025,Gold,Social media,Multiplayer,Diamond,8433
7f849a11-3119-4b3a-a07c-480ca96bf71f,Bridgesscott,Jonathan67@bauer.com,08-09-2024,Saudi arabia,22,Male,Pc,Mysticwar,13,31.67,132.58,6,91.31,28-04-2025,Platinum,Friend,Solo,Platinum,447
0ad2ae2b-dc52-4e21-a765-685409847c06,Cfrey,Martinbrian@gmail.com,29-12-2023,Antarctica (the territory south of 60 deg s),30,Male,Pc,Battlezone,23,31.46,66.27,7,102.12,09-05-2025,Free,Social media,Multiplayer,Gold,2500
43893392-ba50-471e-81f5-aa6121ca9835,Kellygardner,Clarkmichael@yahoo.com,31-01-2025,Turkey,43,Female,Mobile,Questraid,14,32.86,144.57,2,51.69,09-05-2025,Gold,Social media,Multiplayer,Gold,553
Ac43123e-a011-40d1-9f83-e8ae3504462a,Gcole,Wknight@gmail.com,24-05-2023,Eritrea,13,Male,Pc,Mysticwar,21,39.76,145.53,7,8.18,23-04-2025,Silver,Ads,Solo,Silver,3564
6a040cdc-74b6-4989-a20a-1b6cad1ade5c,Keithmoon,Joshua72@hotmail.com,24-05-2023,Brunei darussalam,38,Other,Mobile,Speedrun,16,21.66,92.72,4,26.49,13-05-2025,Free,Social media,Solo,Diamond,6265
616ce611-001f-4d15-a91d-d950b1b594e4,Jessicawashington,Michael20@buchanan-brooks.com,18-04-2024,Mali,27,Female,Pc,Battlezone,22,35.79,105.41,5,46.76,10-05-2025,Gold,Friend,Solo,Gold,1939
4c24b036-aa1d-4e64-9759-6455d6a2d9c1,David32,Gfuller@gmail.com,19-08-2024,Saint kitts and nevis,19,Male,Pc,Battlezone,15,31.35,99.61,7,81.71,06-05-2025,Gold,Organic,Co-op,Gold,1126
8976a2ff-53c2-454e-8e55-ab9ed14a00e3,Evan95,Jessicamyers@freeman-mclaughlin.com,27-02-2024,French southern territories,32,Male,Console,Speedrun,18,33.35,175.23,7,3.86,24-04-2025,Gold,Organic,Multiplayer,Silver,9591
1646d5e3-581e-4144-8e65-973c9b055bb2,Ayoung,Steven14@hotmail.com,12-07-2023,Venezuela,33,Other,Pc,Battlezone,23,47.54,56.5,6,49.02,12-05-2025,Platinum,Social media,Multiplayer,Silver,4850
6c1e2ef6-bd1a-4b01-b4c0-9b3b282b9442,Eric63,Ucarr@hotmail.com,20-03-2024,Oman,24,Female,Pc,Speedrun,20,28.83,73.78,4,4.36,11-05-2025,Silver,Ads,Solo,Silver,6674
400c43e5-ad42-416e-86a5-fb15e608b93a,Mcdonalddiana,Hernandezjohn@taylor.org,05-09-2023,Maldives,34,Female,Mobile,Battlezone,21,26.48,116.6,6,46.77,12-05-2025,Free,Social media,Multiplayer,Diamond,4671
480747f1-90e9-478d-a4ed-7524f17d113d,Melaniecontreras,Navarroshannon@sanchez.org,21-09-2023,Lesotho,21,Male,Pc,Mysticwar,9,23.32,139.56,7,0.18,10-05-2025,Platinum,Organic,Solo,Silver,6716
D0e2117a-b1b5-49bc-9ed6-3e53de618424,Nvasquez,Aharper@burns.com,23-05-2023,New zealand,25,Male,Pc,Questraid,17,24.47,59.77,2,111.02,12-05-2025,Free,Social media,Multiplayer,Platinum,3633
D9f8f2ba-4033-46c2-a81a-a4cff31ed0f6,Darren94,Ubarker@hotmail.com,26-02-2025,Samoa,47,Other,Console,Questraid,18,32.76,98.23,4,14.09,20-05-2025,Gold,Organic,Co-op,Platinum,8657
D4708144-2b55-4cc1-8ba3-fed2ed0b42d5,Joseph09,Ljohnson@gmail.com,27-10-2024,Fiji,23,Female,Console,Speedrun,28,3.93,164.03,6,31.34,03-05-2025,Silver,Social media,Multiplayer,Diamond,41
15b71d13-234f-4b4e-b415-92e648429e1d,Leekaren,Simmonsstanley@lamb.com,03-11-2023,Cook islands,26,Female,Pc,Speedrun,15,13.71,70.49,8,34.26,28-04-2025,Silver,Friend,Solo,Bronze,6698
E4dc2150-cdc2-48e7-a0c8-3992d8aee082,Anthony85,Nsalazar@yahoo.com,29-05-2023,New zealand,43,Male,Pc,Speedrun,11,24.36,95.35,5,89.27,09-05-2025,Platinum,Social media,Solo,Silver,8998
F5284091-039b-4642-9a7f-3ce04fbf6b0f,Hsalinas,Cmorris@hotmail.com,05-03-2024,Montenegro,15,Other,Console,Speedrun,29,19.18,126.06,2,58.71,15-05-2025,Silver,Social media,Solo,Platinum,2728
8ef7089a-34f8-49e6-bca7-72031d3ddd98,Psmith,Johntanner@parker.org,12-05-2025,Central african republic,48,Female,Pc,Mysticwar,16,40.72,84.86,2,42.21,24-04-2025,Free,Organic,Solo,Gold,4822
5498007d-95b2-4636-8c92-3730a217b11b,Pchang,Hannahlane@gmail.com,28-07-2023,Montserrat,35,Male,Mobile,Battlezone,26,43.02,144.39,3,100.4,16-05-2025,Gold,Friend,Co-op,Diamond,9735
2e94f390-0841-4c7e-bcbe-e33792bd54a0,Onelson,Campbellmonica@hernandez.com,26-01-2025,Kuwait,34,Male,Pc,Battlezone,18,30.54,129.55,6,13.85,17-05-2025,Silver,Social media,Multiplayer,Bronze,3353
122b7bac-493c-4b8a-b779-21883e8cfe11,Tammy01,Drobinson@gmail.com,26-06-2024,United states virgin islands,27,Female,Pc,Questraid,12,31.47,112.16,6,45.08,25-04-2025,Free,Organic,Multiplayer,Platinum,4632
8486d13b-8b4b-481f-a3f1-c9cb1ea36028,Fernandoperez,Kevinmccoy@combs-green.net,30-09-2024,Congo,43,Other,Console,Mysticwar,15,29.71,61.88,9,50.59,30-04-2025,Silver,Organic,Solo,Platinum,2996
2d5d7ca6-335f-4b43-9dc3-900ba4edda0f,Martinemma,Rwise@gmail.com,04-12-2024,Montenegro,26,Other,Pc,Mysticwar,17,14.2,85.84,2,53.36,22-04-2025,Free,Social media,Multiplayer,Platinum,1079
Cc45374d-7571-438a-84ba-a9b21010c1c7,Dbishop,Khughes@yahoo.com,27-01-2025,Bhutan,42,Male,Mobile,Mysticwar,16,17.92,37.01,7,101.38,30-04-2025,Platinum,Friend,Multiplayer,Platinum,6670
098fec0c-9916-44f3-b953-ecef903d594d,Colemanchristopher,Alexandra76@leblanc.info,29-04-2024,French southern territories,36,Female,Mobile,Speedrun,21,10.37,68.92,7,40.8,10-05-2025,Platinum,Social media,Multiplayer,Diamond,970
1cd222f1-84b5-4706-83a2-4231a7b2d2f5,Kristin63,Hollycoleman@mata.com,18-10-2024,Mexico,31,Female,Console,Mysticwar,13,22.25,75.36,6,33.53,09-05-2025,Free,Social media,Multiplayer,Diamond,8553
44b4cbe5-d277-46b9-91a5-7865ea513a5c,Lopezrhonda,Edward71@rivers.com,05-06-2024,American samoa,19,Female,Console,Questraid,18,41.62,8.45,2,30.38,26-04-2025,Silver,Friend,Co-op,Diamond,1685
Bd297a8c-1991-4b2a-a84f-8ba999be6abb,Wardelaine,Mclaughlinjonathan@reynolds-woodard.com,01-12-2023,Barbados,30,Female,Pc,Battlezone,23,37.15,152.14,5,16.36,16-05-2025,Free,Friend,Multiplayer,Platinum,3501
A8e63032-5c0e-4192-bc2c-87e48772275a,Calderonpatrick,Danielsaunders@hotmail.com,25-01-2024,Kazakhstan,23,Female,Pc,Battlezone,12,23.34,74.43,5,82.31,23-04-2025,Free,Friend,Multiplayer,Silver,6692
34000ad3-466a-480b-8e31-78af1a709e3b,Wilsonstephen,Morrisdenise@gmail.com,23-03-2024,Jordan,37,Female,Mobile,Questraid,27,25.97,62.82,9,35.58,11-05-2025,Platinum,Friend,Multiplayer,Gold,3593
8b27bd33-c217-47c6-b56c-f8581c43196e,Sanchezpatricia,Robertsanne@gmail.com,08-09-2023,Oman,42,Female,Mobile,Questraid,14,18.59,77.03,4,3.29,04-05-2025,Platinum,Friend,Co-op,Diamond,8953
C7011a70-aa03-4218-a088-e1182be863a4,Jessica43,Tonyhicks@alvarez-ryan.net,04-12-2023,Turks and caicos islands,24,Male,Pc,Speedrun,20,36.1,124.73,6,43.59,22-04-2025,Platinum,Social media,Solo,Platinum,2775
817b50f6-2764-4744-9ac4-57a1358c27a8,Penningtondonald,Deborah95@gmail.com,05-09-2023,French guiana,33,Other,Mobile,Mysticwar,18,47,30.88,3,1.05,17-05-2025,Free,Organic,Co-op,Silver,3719
C2e35fe8-c7ce-4553-be24-f0e0da3b7f83,Melissa11,Fischerjennifer@russo.info,16-04-2025,Tanzania,22,Female,Console,Mysticwar,23,47.68,116.16,7,6.33,12-05-2025,Free,Ads,Solo,Bronze,7970
Eb2aea91-2059-4bed-978e-a462e989833a,Jeffreyyoung,David93@hotmail.com,26-03-2025,Antarctica (the territory south of 60 deg s),46,Male,Mobile,Questraid,25,41.18,102.99,6,52.69,04-05-2025,Platinum,Friend,Solo,Bronze,6047
Fa95c25a-4e74-4c6f-a983-5b1b47407aae,Baileykelly,Debra76@gmail.com,04-11-2024,Madagascar,37,Other,Console,Questraid,13,17.8,133.42,5,25.74,01-05-2025,Gold,Friend,Solo,Platinum,4388
4dc82d00-a9fe-4b85-9e97-c3e85fdbe85f,Bowenangela,Rnguyen@hotmail.com,10-12-2023,British indian ocean territory (chagos archipelago),35,Female,Pc,Questraid,18,28.66,174.6,4,12.16,21-05-2025,Gold,Organic,Co-op,Bronze,3176
5c3ac8b1-22ef-42a0-ac67-30b4d1c640b1,Castanedamichael,Slewis@white.com,20-01-2025,British indian ocean territory (chagos archipelago),23,Other,Mobile,Mysticwar,17,30.01,162.32,8,3.84,24-04-2025,Gold,Friend,Multiplayer,Gold,6149
D9a96972-b08b-445f-889e-96f73dedb989,Chasekyle,Mary57@gmail.com,09-10-2023,El salvador,45,Female,Console,Battlezone,23,14.92,33.84,7,38.87,23-04-2025,Silver,Ads,Co-op,Platinum,661
452f27e8-e0d8-4a38-8ad8-1f9de93515f9,Aromero,Qfranco@hotmail.com,30-04-2025,Lebanon,49,Male,Pc,Questraid,17,40.15,59.72,4,49.01,18-05-2025,Free,Organic,Solo,Silver,8529
Ea40d469-941f-4f43-9311-6d14a23e4a05,Stephenskim,Danielmartinez@gmail.com,26-02-2025,Switzerland,33,Other,Console,Questraid,19,22.25,151.91,13,76.28,22-04-2025,Platinum,Social media,Solo,Bronze,3711
7eb70790-dc34-438c-9e6f-e258c557456b,Tayloradrian,Robertskurt@foster.com,09-06-2024,Chad,44,Female,Pc,Questraid,20,55.24,109.88,2,18.59,20-05-2025,Platinum,Social media,Co-op,Silver,3358
7898e755-c8aa-47c2-b908-63d6a0d784e4,Stanleyrichard,Edwardsernest@thomas.com,08-10-2024,Canada,34,Male,Mobile,Battlezone,23,22.38,145.3,6,10.82,03-05-2025,Platinum,Social media,Co-op,Silver,2508
909d92cb-f6d6-470c-9987-0a3b168c8bea,Baileyshelby,Christopher80@hotmail.com,10-09-2024,Sudan,29,Male,Mobile,Mysticwar,16,34.66,94.57,13,64.67,13-05-2025,Free,Ads,Multiplayer,Platinum,1713
Ed847ebc-c221-4445-9c15-2679add4929d,Nmaddox,Hinesrichard@hotmail.com,18-12-2023,Mauritania,48,Other,Console,Mysticwar,23,13.13,7.08,4,62.97,11-05-2025,Silver,Friend,Co-op,Bronze,9372
F2cddd94-3a63-4875-93fc-5f4e04be8434,Rasmussennancy,Henryjones@gmail.com,07-12-2024,Greece,40,Other,Mobile,Battlezone,15,17.98,81.1,7,76.36,09-05-2025,Gold,Organic,Solo,Gold,6913
91eea022-8d89-4ebb-a38e-ac7bfa996f32,Dchavez,Clarkcaitlin@gmail.com,29-04-2025,Colombia,29,Other,Pc,Battlezone,12,16.74,144.09,5,25.42,03-05-2025,Silver,Organic,Multiplayer,Diamond,3249
10faea36-c703-40fa-9038-533d6c1e7c06,Laura43,Gevans@macias.com,27-09-2023,Azerbaijan,26,Male,Mobile,Speedrun,23,43.43,159.46,5,49.24,28-04-2025,Gold,Friend,Multiplayer,Gold,9872
95a18459-9dd7-458a-bd2a-4561982acc50,Dana53,Kristine48@daugherty.biz,10-04-2024,Moldova,39,Male,Pc,Questraid,24,27.4,117.15,8,8.14,25-04-2025,Free,Friend,Solo,Gold,3890
9913325d-f733-41b6-b1b8-f0dfb3e4657a,Robertarnold,James05@miranda.info,16-08-2024,Belgium,19,Other,Mobile,Battlezone,28,24.6,56.42,7,12.55,24-04-2025,Gold,Social media,Multiplayer,Silver,4461
F512f296-d4c2-4ab8-acc5-156a51f47a22,Dodsondavid,Randy22@gmail.com,01-02-2024,Cyprus,43,Other,Mobile,Battlezone,25,48.43,123.43,6,15.17,23-04-2025,Platinum,Friend,Multiplayer,Bronze,9085
C9d18358-a3df-4b4a-92c9-69b2537342f6,Kreed,Jacobsonbrittney@yahoo.com,02-06-2024,Iceland,24,Male,Mobile,Speedrun,23,13.95,144,5,139.21,27-04-2025,Platinum,Friend,Co-op,Silver,9759
F28fc692-9204-4fd8-b1f8-13aee07db72e,Mendezmegan,Whoward@gmail.com,20-01-2024,Burkina faso,14,Other,Mobile,Battlezone,24,46.88,136.89,8,45.56,30-04-2025,Gold,Organic,Co-op,Gold,2197
45e7ccde-be75-4e14-bb72-1c21b4051c20,Penatamara,Kennethbest@davis.com,28-02-2024,Swaziland,34,Female,Console,Questraid,22,27.93,112,1,26.33,14-05-2025,Gold,Social media,Solo,Silver,6151
C611e335-6260-421c-98fe-dbb11092884d,Gregory23,Kcooper@gmail.com,18-05-2024,Russian federation,20,Male,Console,Speedrun,19,42.09,51.4,6,60.12,03-05-2025,Platinum,Ads,Co-op,Bronze,6364
3c0684a8-ffb8-4ba4-941a-d5b6caadb648,Deanhughes,Wlucas@ball-morris.com,30-10-2024,Comoros,28,Other,Console,Speedrun,18,19.9,150.75,6,4.56,23-04-2025,Free,Social media,Solo,Diamond,7863
6fe0e505-e373-4c66-b35a-ed70ace39a8b,Sandraoconnor,Turnerandrea@phillips.com,05-12-2024,Iraq,37,Other,Pc,Mysticwar,13,39.65,44.85,11,50.4,23-04-2025,Silver,Organic,Solo,Gold,2330
8e65d8cd-8f07-497f-9551-ac0d2d629279,Brewercrystal,Zachary37@yahoo.com,06-02-2025,Belarus,15,Male,Pc,Questraid,18,32.33,85.02,8,20.68,27-04-2025,Silver,Organic,Co-op,Platinum,2104
64be1c36-4702-4bf6-ac67-5000d600e3c0,William75,Bmoore@brown-smith.com,20-11-2023,Venezuela,42,Male,Console,Speedrun,25,9.05,142.74,2,48.5,07-05-2025,Silver,Friend,Solo,Silver,9571
De602db8-1dc3-48ea-85d1-d19d51d68e09,Andersensteven,Brodriguez@jones.info,16-09-2024,French southern territories,31,Female,Console,Questraid,27,6.29,166.32,3,5.25,18-05-2025,Platinum,Organic,Co-op,Diamond,4245
2a54a6fa-55e2-4ec7-ae12-228c4e168ebb,Smithcatherine,Janicebailey@torres.biz,10-11-2023,Turks and caicos islands,41,Male,Console,Questraid,12,46.12,69.9,7,0.19,09-05-2025,Free,Social media,Solo,Diamond,493
08624e64-ab9c-4278-84f7-8d38ea7fa10d,Jorgerichmond,Pauldavis@yahoo.com,13-09-2024,Syrian arab republic,17,Female,Mobile,Battlezone,20,6.2,72.87,3,87,06-05-2025,Silver,Friend,Solo,Platinum,2293
41f4d596-a485-439a-a787-0dd42884cebc,Jesse26,Qstewart@washington.com,28-05-2023,Tuvalu,32,Other,Console,Speedrun,15,33.48,80.98,6,54.99,10-05-2025,Platinum,Organic,Multiplayer,Silver,6214
F1df733e-3d81-417f-8ef8-cbc0fc6dd3a1,Steventhornton,Hbennett@hurley-martinez.net,10-06-2023,Bouvet island (bouvetoya),45,Other,Console,Speedrun,20,19.83,100.25,8,6.18,22-04-2025,Platinum,Ads,Co-op,Gold,7965
309f96ab-4444-4bef-80ff-c5655653d2d9,Stephen79,Jparker@gmail.com,21-08-2023,Bahrain,13,Male,Console,Speedrun,22,18.74,63.98,3,5.01,22-04-2025,Gold,Social media,Solo,Silver,3735
F027d76b-538d-45dd-9cc2-b964b3390fe3,Dianaphillips,Davidhall@martin.info,13-12-2023,Barbados,44,Other,Console,Questraid,24,45.05,71.44,2,63.75,27-04-2025,Free,Ads,Solo,Silver,9514
9190613a-d3b4-416a-8f46-224519d8b9e8,John90,Smithanthony@yahoo.com,12-06-2023,Israel,41,Other,Pc,Mysticwar,19,28.33,46.51,3,42.82,21-05-2025,Gold,Organic,Solo,Gold,6390
5ee20e3d-5a21-43a6-a2d3-e4d9129c1358,Mooneyemily,Mcervantes@moore.info,08-11-2023,Mauritania,35,Male,Pc,Mysticwar,18,21.96,34.74,3,15.12,15-05-2025,Silver,Friend,Solo,Diamond,8006
7a9c9330-5c3a-4261-a4f3-41d5cc0e9f82,Sarah40,Nsmith@hotmail.com,25-05-2024,Aruba,22,Female,Pc,Speedrun,24,29.07,87.01,5,66.5,07-05-2025,Silver,Friend,Multiplayer,Bronze,1768
Ebb9ddbe-3f9a-4724-a7e0-abe3fdcc6618,Pbarry,Padillaandrew@mclean.info,26-04-2024,Kenya,24,Male,Mobile,Mysticwar,21,51.76,83.61,7,24.89,23-04-2025,Silver,Social media,Co-op,Platinum,5422
C0bbec12-eebb-4da1-9b74-1b8e4a97db44,Kathleenrodriguez,Davidmadden@nielsen-chambers.net,24-12-2024,Tonga,47,Female,Pc,Questraid,17,31.5,91.38,8,49.23,28-04-2025,Silver,Ads,Solo,Diamond,3647
1fd896a8-2fee-4745-815c-04494e9f3fac,Karenlara,Davisedward@kramer.com,01-09-2023,Saint vincent and the grenadines,21,Male,Pc,Speedrun,15,23.5,69.39,3,23.41,13-05-2025,Gold,Social media,Multiplayer,Silver,110
1bf78d38-c44a-4ce3-a7d4-519001404e93,Urobertson,Cmeadows@thomas.com,11-02-2025,Sierra leone,23,Male,Console,Mysticwar,21,34.06,29.33,4,86.06,06-05-2025,Free,Ads,Co-op,Silver,8869
B7a04689-5560-4783-a3e0-9ecc659ed757,Georgepatel,Ahess@rasmussen.net,12-09-2023,Paraguay,23,Male,Mobile,Battlezone,26,17.52,64.09,4,242.35,04-05-2025,Platinum,Ads,Multiplayer,Gold,8100
C468e703-057a-4882-b43a-5067abfcbb98,Qwalters,Jeffreywhite@yahoo.com,28-06-2024,Netherlands antilles,16,Other,Console,Questraid,31,36.47,63.94,5,48.57,23-04-2025,Free,Organic,Co-op,Platinum,8160
072eb15e-66d0-4cd2-a4e6-fb8f953ff436,Emilyburke,Tking@adams.com,17-08-2024,Uruguay,31,Other,Mobile,Questraid,22,39.51,26.04,5,51.63,23-04-2025,Silver,Ads,Co-op,Platinum,3458
F9c1a2ca-3543-4fc1-be7e-9c51cf15add9,Graveschad,Jeremy18@mckee-sanders.com,05-05-2025,Denmark,33,Other,Console,Mysticwar,20,25.57,123.43,6,16.75,23-04-2025,Free,Organic,Co-op,Silver,9300
